fide_id,player_name,title,country,gender,birth_year,rating_standard,rating_rapid,rating_blitz,games_played,federation_rating,rating_group,age,active_status,performance_category
40049445,Player_1600–1999_0114,None,ITA,M,2006,1913,1819,1813,92,1887.207408274916,1600–1999,19,Active,Club Player
43503242,Player_1600–1999_0115,None,RUS,M,1986,1742,1673,1723,49,1735.8665940725223,1600–1999,39,Active,Club Player
54727299,Player_1600–1999_0116,None,IND,M,1988,1800,1812,1749,96,1767.9793309442555,1600–1999,37,Active,Club Player
56779562,Player_1600–1999_0117,None,BRA,M,1982,1691,1720,1761,53,1649.6208540283349,1600–1999,43,Active,Club Player
87382488,Player_1600–1999_0118,None,Other,M,1989,1800,1758,1785,16,1803.539927572911,1600–1999,36,Inactive,Club Player
83533418,Player_1600–1999_0119,None,NOR,M,2001,1747,1675,1598,57,1765.044018870661,1600–1999,24,Active,Club Player
98341004,Player_1600–1999_0120,None,CAN,M,1976,1948,1933,1971,82,1957.6006303884378,1600–1999,49,Active,Club Player
87842328,Player_1600–1999_0121,None,RUS,M,2002,1847,1776,1844,19,1867.6086496743371,1600–1999,23,Inactive,Club Player
55171787,Player_1600–1999_0122,None,NED,M,1991,1914,1834,1841,87,1924.0811125575683,1600–1999,34,Active,Club Player
94833648,Player_1600–1999_0123,None,IND,M,2001,1687,1637,1588,83,1717.502900944637,1600–1999,24,Active,Club Player
69972575,Player_1600–1999_0124,None,ESP,M,1974,1604,1612,1572,43,1552.8669780293221,1600–1999,51,Active,Club Player
99402601,Player_1600–1999_0125,CM,GER,M,1951,1824,1870,1833,67,1830.8573820646086,1600–1999,74,Inactive,Titled
25598844,Player_1600–1999_0126,None,KOR,M,1974,1757,1794,1730,63,1814.3776377780769,1600–1999,51,Active,Club Player
85022393,Player_1600–1999_0127,None,FRA,M,1979,1861,1887,1964,19,1875.8475932436781,1600–1999,46,Inactive,Club Player
90989292,Player_1600–1999_0128,None,NOR,M,1980,1987,1891,1882,73,1952.8219326735368,1600–1999,45,Active,Club Player
35136244,Player_1600–1999_0129,FM,FRA,M,1978,1847,1795,1776,90,1802.3819708877957,1600–1999,47,Active,Titled
43730897,Player_1600–1999_0130,None,POL,F,1953,1688,1629,1603,54,1717.7112186225866,1600–1999,72,Inactive,Club Player
99389043,Player_1600–1999_0131,None,TUR,M,1968,1921,1933,1876,53,1924.261475442144,1600–1999,57,Active,Club Player
53832692,Player_1600–1999_0132,None,NOR,F,1955,1824,1869,1852,73,1848.6489229639633,1600–1999,70,Inactive,Club Player
97356985,Player_1600–1999_0133,CM,GER,M,1997,1903,1930,1933,64,1899.103801110078,1600–1999,28,Active,Titled
29587443,Player_1600–1999_0134,None,BRA,M,1977,1875,1775,1718,18,1829.9461020294455,1600–1999,48,Inactive,Club Player
14971855,Player_1600–1999_0135,None,GER,M,1972,1975,1877,1882,42,2025.9189775317427,1600–1999,53,Active,Club Player
31359213,Player_1600–1999_0136,None,RUS,M,1955,1640,1580,1503,92,1626.8742876492895,1600–1999,70,Inactive,Club Player
60281618,Player_1600–1999_0137,None,KOR,F,2008,1821,1868,1842,78,1848.3877841398003,1600–1999,17,Active,Club Player
85350306,Player_1600–1999_0138,None,CHN,M,1993,1687,1688,1609,63,1657.7779406211655,1600–1999,32,Active,Club Player
60193866,Player_1600–1999_0139,CM,CAN,M,1998,1777,1695,1729,50,1739.9142611292339,1600–1999,27,Active,Titled
93363797,Player_1600–1999_0140,None,ARG,M,1971,1849,1833,1850,58,1815.2904364149763,1600–1999,54,Active,Club Player
51542877,Player_1600–1999_0141,None,ITA,M,1999,1727,1704,1776,89,1746.0883410632907,1600–1999,26,Active,Club Player
97303171,Player_1600–1999_0142,None,CHN,M,1995,1633,1541,1516,82,1627.582806600426,1600–1999,30,Active,Club Player
15575161,Player_1600–1999_0143,None,BRA,M,1986,1838,1843,1911,41,1859.8786478959694,1600–1999,39,Active,Club Player
64424966,Player_1600–1999_0144,None,BRA,M,1976,1894,1835,1890,21,1853.9816785365933,1600–1999,49,Active,Club Player
45916558,Player_1600–1999_0145,None,ESP,M,1953,1720,1624,1684,64,1689.6299626233426,1600–1999,72,Inactive,Club Player
22963129,Player_1600–1999_0146,None,ITA,M,1994,1788,1759,1827,99,1792.6242900488025,1600–1999,31,Active,Club Player
50934358,Player_1600–1999_0147,None,FRA,M,2010,1967,1950,2029,48,1992.7868049597294,1600–1999,15,Active,Club Player
95199652,Player_1600–1999_0148,None,USA,M,1968,1810,1827,1780,58,1829.3937754691544,1600–1999,57,Active,Club Player
29800074,Player_1600–1999_0149,None,ARG,M,2006,1864,1913,1911,22,1893.7705259698312,1600–1999,19,Active,Club Player
67511999,Player_1600–1999_0150,None,ITA,M,2001,1603,1610,1541,92,1626.0774627289875,1600–1999,24,Active,Club Player
83094569,Player_1600–1999_0151,None,Other,F,2008,1710,1709,1788,51,1731.2945648011141,1600–1999,17,Active,Club Player
81798618,Player_1600–1999_0152,None,KOR,M,1985,1706,1622,1559,82,1692.815609997806,1600–1999,40,Active,Club Player
22657203,Player_1600–1999_0153,None,CAN,M,1965,1903,1860,1901,27,1903.826987997755,1600–1999,60,Active,Club Player
13746838,Player_1600–1999_0154,None,NOR,F,1959,1970,1983,1910,68,1957.736775458991,1600–1999,66,Active,Club Player
36808599,Player_1600–1999_0155,None,NOR,M,1970,1802,1750,1782,18,1787.5000478983482,1600–1999,55,Inactive,Club Player
63982921,Player_1600–1999_0156,None,Other,M,1994,1913,1958,1892,26,1913.8996987387418,1600–1999,31,Active,Club Player
49883407,Player_1600–1999_0157,None,FRA,M,1993,1955,1911,1857,17,1953.4436429953666,1600–1999,32,Inactive,Club Player
31771898,Player_1600–1999_0158,None,ITA,M,1954,1839,1877,1921,52,1862.7991150467599,1600–1999,71,Inactive,Club Player
35923488,Player_1600–1999_0159,None,CHN,M,1984,1848,1786,1738,33,1833.4614365680072,1600–1999,41,Active,Club Player
81514302,Player_1600–1999_0160,None,POL,M,2008,1610,1600,1636,17,1564.112876033878,1600–1999,17,Inactive,Club Player
13515505,Player_1600–1999_0161,None,GER,F,1995,1957,1913,1904,25,1945.0987457496083,1600–1999,30,Active,Club Player
35509494,Player_1600–1999_0162,None,NOR,M,2005,1913,1891,1869,63,1941.1882565994126,1600–1999,20,Active,Club Player
57799713,Player_1600–1999_0163,None,GBR,M,1982,1882,1932,1859,92,1880.570532249737,1600–1999,43,Active,Club Player
10968046,Player_1600–1999_0164,None,UKR,M,1997,1965,1867,1850,15,1991.2480786835768,1600–1999,28,Inactive,Club Player
79493562,Player_1600–1999_0165,CM,IND,M,1980,1771,1680,1614,54,1777.8320101866739,1600–1999,45,Active,Titled
22543311,Player_1600–1999_0166,None,NED,M,1964,1842,1887,1952,79,1851.6713542654704,1600–1999,61,Active,Club Player
98542056,Player_1600–1999_0167,None,CAN,M,1972,1752,1799,1764,17,1768.9764583634544,1600–1999,53,Inactive,Club Player
75208270,Player_1600–1999_0168,CM,Other,F,2009,1714,1664,1591,71,1724.0319057105678,1600–1999,16,Active,Titled
76039864,Player_1600–1999_0169,None,POL,M,1956,1820,1732,1666,95,1810.8031037129326,1600–1999,69,Active,Club Player
28983863,Player_1600–1999_0170,None,KOR,F,1961,1696,1670,1602,52,1673.0535576384498,1600–1999,64,Active,Club Player
42805967,Player_1600–1999_0171,None,RUS,F,2004,1863,1811,1843,46,1864.1255726813133,1600–1999,21,Active,Club Player
33743583,Player_1600–1999_0172,None,KOR,M,1983,1725,1639,1580,75,1679.342864863376,1600–1999,42,Active,Club Player
81368947,Player_1600–1999_0173,None,ITA,M,1973,1799,1718,1718,23,1838.6784820723592,1600–1999,52,Active,Club Player
23039374,Player_1600–1999_0174,None,FRA,M,1993,1986,1973,2027,55,1979.2254517890012,1600–1999,32,Active,Club Player
37086214,Player_1600–1999_0175,None,UKR,M,1953,1993,1948,1990,99,2013.9125256237187,1600–1999,72,Inactive,Club Player
16566335,Player_1600–1999_0176,None,GBR,M,1975,1895,1923,1964,15,1840.5275402009563,1600–1999,50,Inactive,Club Player
98136666,Player_1600–1999_0177,None,ITA,M,1967,1872,1889,1811,17,1862.8105293214535,1600–1999,58,Inactive,Club Player
54746150,Player_1600–1999_0178,None,BRA,M,1969,1882,1929,2009,27,1924.6525004643354,1600–1999,56,Active,Club Player
81690279,Player_1600–1999_0179,None,POL,M,1984,1936,1912,1990,36,1947.3498714843536,1600–1999,41,Active,Club Player
43201196,Player_1600–1999_0180,None,CHN,M,1952,1917,1928,1969,93,1896.623096616139,1600–1999,73,Inactive,Club Player
11012807,Player_1600–1999_0181,None,RUS,M,2007,1815,1772,1793,70,1817.8208549144945,1600–1999,18,Active,Club Player
69415095,Player_1600–1999_0182,None,NOR,M,1978,1684,1721,1750,97,1697.4519683576934,1600–1999,47,Active,Club Player
35450962,Player_1600–1999_0183,None,FRA,M,1957,1636,1550,1567,53,1653.5426074263285,1600–1999,68,Active,Club Player
87914904,Player_1600–1999_0184,None,RUS,F,2010,1818,1777,1821,36,1793.016129804671,1600–1999,15,Active,Club Player
38749267,Player_1600–1999_0185,CM,KOR,M,1980,1860,1888,1947,12,1828.4270909146933,1600–1999,45,Inactive,Titled
68293400,Player_1600–1999_0186,None,GBR,M,2002,1906,1809,1888,59,1912.31872115238,1600–1999,23,Active,Club Player
16711320,Player_1600–1999_0187,None,GBR,M,1980,1697,1665,1710,91,1699.420265842962,1600–1999,45,Active,Club Player
33393484,Player_1600–1999_0188,FM,IND,M,1989,1909,1811,1808,87,1868.4393962772822,1600–1999,36,Active,Titled
28180463,Player_1600–1999_0189,None,NED,M,2006,1734,1661,1658,30,1724.0708220149945,1600–1999,19,Active,Club Player
92023762,Player_1600–1999_0190,None,USA,M,2000,1663,1566,1504,55,1671.8552366321971,1600–1999,25,Active,Club Player
28349650,Player_1600–1999_0191,None,NED,M,1997,1774,1727,1720,58,1776.8157515690853,1600–1999,28,Active,Club Player
88254778,Player_1600–1999_0192,None,UKR,M,1955,1604,1650,1711,97,1587.848941566885,1600–1999,70,Inactive,Club Player
72334256,Player_1600–1999_0193,CM,POL,M,2009,1777,1717,1796,91,1786.9300759111534,1600–1999,16,Active,Titled
11673513,Player_1600–1999_0194,None,CAN,M,1954,1687,1679,1730,49,1701.6101994367193,1600–1999,71,Inactive,Club Player
67165975,Player_1600–1999_0195,None,USA,M,1980,1809,1752,1707,30,1811.88665680105,1600–1999,45,Active,Club Player
64012442,Player_1600–1999_0196,CM,ARG,M,1988,1694,1714,1714,75,1710.292884836602,1600–1999,37,Active,Titled
38256281,Player_1600–1999_0197,CM,USA,M,1950,1988,1993,1915,34,1970.2332815623938,1600–1999,75,Inactive,Titled
46988441,Player_1600–1999_0198,None,NOR,M,2006,1978,1984,1968,58,1978.1920483478139,1600–1999,19,Active,Club Player
62088755,Player_1600–1999_0199,None,ESP,M,2006,1710,1635,1586,48,1737.384217567954,1600–1999,19,Active,Club Player
60046340,Player_1600–1999_0200,CM,ESP,M,1964,1814,1774,1808,72,1823.029674484369,1600–1999,61,Active,Titled
31914851,Player_1600–1999_0201,None,ITA,M,2000,1675,1635,1591,13,1665.6769198831332,1600–1999,25,Inactive,Club Player
84905533,Player_1600–1999_0202,None,POL,F,1995,1964,1874,1904,27,1958.5019622617715,1600–1999,30,Active,Club Player
99329857,Player_1600–1999_0203,CM,UKR,M,1950,1769,1726,1770,54,1763.2537156873893,1600–1999,75,Inactive,Titled
33632980,Player_1600–1999_0204,None,JPN,M,1973,1805,1771,1789,44,1830.538670088988,1600–1999,52,Active,Club Player
94529452,Player_1600–1999_0205,None,NOR,M,1981,1969,2012,1947,14,1933.1483641954296,1600–1999,44,Inactive,Club Player
49837537,Player_1600–1999_0206,None,BRA,M,1971,1829,1841,1824,82,1858.23767205374,1600–1999,54,Active,Club Player
28679508,Player_1600–1999_0207,None,IND,M,1972,1952,1923,2001,36,1978.8525532464596,1600–1999,53,Active,Club Player
55502198,Player_1600–1999_0208,None,NOR,M,1981,1646,1582,1551,45,1638.4573089724977,1600–1999,44,Active,Club Player
12610842,Player_1600–1999_0209,None,CAN,M,1953,1615,1575,1643,82,1630.1966931145391,1600–1999,72,Inactive,Club Player
93976753,Player_1600–1999_0210,CM,NED,M,1997,1911,1943,1867,24,1902.6133697617893,1600–1999,28,Active,Titled
69369446,Player_1600–1999_0211,None,NED,M,1972,1915,1906,1960,47,1935.7963264888392,1600–1999,53,Active,Club Player
97474011,Player_1600–1999_0212,None,ITA,M,2000,1958,1905,1965,35,1933.5132174120663,1600–1999,25,Active,Club Player
33052013,Player_1600–1999_0213,None,ARG,M,1962,1758,1759,1680,60,1812.1037686082234,1600–1999,63,Active,Club Player
48618230,Player_1600–1999_0214,None,POL,M,2002,1908,1866,1865,49,1904.3381425570547,1600–1999,23,Active,Club Player
50965179,Player_1600–1999_0215,None,NOR,M,1976,1993,1938,1914,17,1954.856663155351,1600–1999,49,Inactive,Club Player
71524613,Player_1600–1999_0216,None,NED,M,1973,1849,1825,1859,44,1836.7771453146856,1600–1999,52,Active,Club Player
87142204,Player_1600–1999_0217,None,UKR,M,1998,1637,1671,1742,45,1602.1913529635149,1600–1999,27,Active,Club Player
25216351,Player_1600–1999_0218,CM,FRA,M,1960,1687,1592,1638,26,1718.1893263217437,1600–1999,65,Active,Titled
20381782,Player_1600–1999_0219,None,GBR,M,1969,1730,1724,1727,86,1660.3839290235796,1600–1999,56,Active,Club Player
34689300,Player_1600–1999_0220,None,RUS,M,1975,1921,1852,1803,89,1907.6088165157737,1600–1999,50,Active,Club Player
65314558,Player_1600–1999_0221,None,NED,M,2005,1668,1705,1641,14,1651.5373939611268,1600–1999,20,Inactive,Club Player
97070896,Player_1600–1999_0222,CM,POL,M,1959,1925,1897,1888,60,1898.0214968236805,1600–1999,66,Active,Titled
67215434,Player_1600–1999_0223,None,NOR,M,1984,1658,1620,1688,40,1671.636258394956,1600–1999,41,Active,Club Player
66687840,Player_1600–1999_0224,CM,TUR,F,1962,1858,1882,1914,68,1865.7322892811871,1600–1999,63,Active,Titled
15385279,Player_1600–1999_0225,None,Other,M,1954,1833,1833,1809,29,1810.8338126847054,1600–1999,71,Inactive,Club Player
41126597,Player_1600–1999_0226,None,ARG,M,2008,1829,1796,1810,41,1795.6588287775155,1600–1999,17,Active,Club Player
83293324,Player_1600–1999_0227,None,ARG,F,1976,1681,1655,1659,11,1668.7132001458397,1600–1999,49,Inactive,Club Player
79516172,Player_1600–1999_0228,None,USA,M,1980,1696,1657,1692,77,1687.8618046437614,1600–1999,45,Active,Club Player
17222792,Player_1600–1999_0229,None,ITA,M,1983,1945,1928,1939,25,1995.7209015862209,1600–1999,42,Active,Club Player
93575787,Player_1600–1999_0230,None,GBR,M,2009,1750,1750,1711,29,1754.5092812804307,1600–1999,16,Active,Club Player
26849972,Player_1600–1999_0231,None,KOR,M,1992,1983,1979,2015,53,2002.4921076161995,1600–1999,33,Active,Club Player
59060400,Player_1600–1999_0232,None,ARG,M,1952,1844,1771,1715,34,1854.3449141240908,1600–1999,73,Inactive,Club Player
44169916,Player_1600–1999_0233,None,ITA,M,2001,1802,1803,1807,57,1787.7265166844936,1600–1999,24,Active,Club Player
44821683,Player_1600–1999_0234,None,NED,M,1996,1841,1770,1711,13,1842.4301420937456,1600–1999,29,Inactive,Club Player
15438678,Player_1600–1999_0235,None,CAN,M,1954,1648,1571,1581,25,1601.8407025958786,1600–1999,71,Inactive,Club Player
79081007,Player_1600–1999_0236,None,CAN,M,1960,1834,1770,1769,61,1828.802424396603,1600–1999,65,Active,Club Player
12318092,Player_1600–1999_0237,None,NOR,M,1953,1970,1897,1908,27,1993.6817239438976,1600–1999,72,Inactive,Club Player
89798163,Player_1600–1999_0238,CM,UKR,F,1961,1879,1799,1765,100,1811.513200319486,1600–1999,64,Active,Titled
14695398,Player_1600–1999_0239,WCM,NED,M,1971,1626,1604,1594,34,1615.2638973561748,1600–1999,54,Active,Club Player
89782109,Player_1600–1999_0240,CM,POL,M,1999,1828,1733,1759,89,1816.4440267836667,1600–1999,26,Active,Titled
29770045,Player_1600–1999_0241,None,ARG,M,1959,1856,1789,1789,62,1857.012861788298,1600–1999,66,Active,Club Player
96712069,Player_1600–1999_0242,CM,Other,M,1951,1717,1722,1763,43,1693.2454169569553,1600–1999,74,Inactive,Titled
98109240,Player_1600–1999_0243,None,ITA,M,1966,1838,1869,1929,96,1812.3334826902678,1600–1999,59,Active,Club Player
43363125,Player_1600–1999_0244,None,KOR,M,2000,1641,1664,1637,37,1671.506516034093,1600–1999,25,Active,Club Player
25609291,Player_1600–1999_0245,None,JPN,M,1981,1936,1840,1762,81,1967.444715220333,1600–1999,44,Active,Club Player
73578442,Player_1600–1999_0246,None,KOR,F,1957,1830,1822,1821,81,1871.678867603935,1600–1999,68,Active,Club Player
24712679,Player_1600–1999_0247,None,Other,M,1998,1640,1552,1595,85,1576.6441214867962,1600–1999,27,Active,Club Player
27636034,Player_1600–1999_0248,None,CHN,M,2003,1653,1626,1689,53,1685.910282023458,1600–1999,22,Active,Club Player
14213259,Player_1600–1999_0249,None,POL,M,1987,1659,1590,1530,74,1653.7848985920648,1600–1999,38,Active,Club Player
18733648,Player_1600–1999_0250,None,RUS,F,1962,1967,1962,1955,37,1961.9023158998705,1600–1999,63,Active,Club Player
83797163,Player_1600–1999_0251,None,GBR,M,1970,1984,1918,1932,34,1987.7064851271034,1600–1999,55,Active,Club Player
13473842,Player_1600–1999_0252,None,BRA,M,1958,1884,1789,1791,22,1861.106241014945,1600–1999,67,Active,Club Player
95319127,Player_1600–1999_0253,None,JPN,M,1991,1633,1641,1566,85,1635.7876189996252,1600–1999,34,Active,Club Player
89885817,Player_1600–1999_0254,None,IND,M,1958,1946,1864,1855,82,1899.9564927026363,1600–1999,67,Active,Club Player
60493358,Player_1600–1999_0255,FM,BRA,M,1992,1903,1953,2022,80,1882.4733513755054,1600–1999,33,Active,Titled
27993468,Player_1600–1999_0256,None,RUS,M,1988,1808,1760,1683,67,1852.8363447071977,1600–1999,37,Active,Club Player
78395896,Player_1600–1999_0257,None,RUS,M,1991,1832,1735,1656,37,1829.790355883944,1600–1999,34,Active,Club Player
57668789,Player_1600–1999_0258,None,Other,M,2010,1646,1670,1730,15,1638.8612300481043,1600–1999,15,Inactive,Club Player
27084505,Player_1600–1999_0259,None,USA,M,1979,1627,1602,1651,19,1634.3817398242954,1600–1999,46,Inactive,Club Player
70673012,Player_1600–1999_0260,None,RUS,M,2002,1832,1849,1866,61,1830.3470989393554,1600–1999,23,Active,Club Player
77687437,Player_1600–1999_0261,None,NED,M,1979,1855,1880,1880,100,1849.7874813902765,1600–1999,46,Active,Club Player
19560265,Player_1600–1999_0262,None,KOR,M,1950,1631,1583,1629,26,1629.5778672346428,1600–1999,75,Inactive,Club Player
11275180,Player_1600–1999_0263,None,USA,M,1972,1925,1826,1790,95,1956.8567972721867,1600–1999,53,Active,Club Player
98152410,Player_1600–1999_0264,FM,ITA,M,1982,1673,1583,1639,20,1693.071553525253,1600–1999,43,Inactive,Titled
30945640,Player_1600–1999_0265,None,IND,M,1988,1667,1603,1559,73,1664.1387635218837,1600–1999,37,Active,Club Player
52146598,Player_1600–1999_0266,IM,ARG,M,1960,1851,1810,1844,99,1880.3970646590255,1600–1999,65,Active,Master
57757798,Player_1600–1999_0267,None,BRA,F,1969,1609,1597,1636,17,1616.6941007235916,1600–1999,56,Inactive,Club Player
97371398,Player_1600–1999_0268,CM,ESP,M,1955,1695,1607,1602,97,1693.408738671588,1600–1999,70,Inactive,Titled
29934089,Player_1600–1999_0269,None,NED,M,1959,1806,1793,1855,84,1789.6823252438965,1600–1999,66,Active,Club Player
72856057,Player_1600–1999_0270,None,NOR,M,1990,1782,1804,1789,69,1800.2827997060654,1600–1999,35,Active,Club Player
77820356,Player_1600–1999_0271,None,IND,M,1975,1780,1691,1725,74,1795.3035234061506,1600–1999,50,Active,Club Player
98614311,Player_1600–1999_0272,None,BRA,F,1990,1876,1796,1791,77,1897.126543695283,1600–1999,35,Active,Club Player
16533747,Player_1600–1999_0273,None,FRA,M,1998,1754,1803,1765,50,1719.48709023762,1600–1999,27,Active,Club Player
93809918,Player_1600–1999_0274,None,IND,M,2006,1639,1658,1677,57,1652.432913122926,1600–1999,19,Active,Club Player
13103951,Player_1600–1999_0275,None,UKR,M,1957,1994,1897,1920,96,1955.5217223726854,1600–1999,68,Active,Club Player
40715037,Player_1600–1999_0276,None,JPN,M,1956,1609,1513,1488,17,1586.7534767393336,1600–1999,69,Inactive,Club Player
52682050,Player_1600–1999_0277,None,JPN,M,1964,1670,1668,1699,91,1674.0775305960278,1600–1999,61,Active,Club Player
31962940,Player_1600–1999_0278,None,BRA,M,1988,1961,1882,1953,49,1949.3969488288508,1600–1999,37,Active,Club Player
47301588,Player_1600–1999_0279,None,TUR,M,1995,1805,1805,1727,83,1810.7694225620712,1600–1999,30,Active,Club Player
42024405,Player_1600–1999_0280,FM,ESP,F,1982,1696,1686,1643,80,1676.182943316384,1600–1999,43,Active,Titled
68074423,Player_1600–1999_0281,None,GER,M,1978,1749,1775,1736,31,1677.9181766757233,1600–1999,47,Active,Club Player
27004566,Player_1600–1999_0282,None,POL,M,1969,1676,1665,1658,28,1689.0185241303793,1600–1999,56,Active,Club Player
63674498,Player_1600–1999_0283,None,POL,M,1999,1823,1761,1730,56,1849.1472171346363,1600–1999,26,Active,Club Player
61694199,Player_1600–1999_0284,None,CHN,M,1986,1950,1876,1819,75,1999.3386612555055,1600–1999,39,Active,Club Player
55756725,Player_1600–1999_0285,None,NOR,M,2009,1923,1941,1906,42,1978.551665772336,1600–1999,16,Active,Club Player
46967892,Player_2000–2399_0001,None,BRA,F,1981,2369,2321,2396,33,2370.2597048820353,2000–2399,44,Active,Expert
51421117,Player_2000–2399_0002,None,Other,M,1991,2206,2251,2293,89,2212.395906617836,2000–2399,34,Active,Expert
32292046,Player_2000–2399_0003,None,ESP,M,2009,2364,2398,2410,27,2388.9474136201293,2000–2399,16,Active,Expert
18856002,Player_2000–2399_0004,CM,NOR,M,1967,2346,2301,2292,70,2367.403396987529,2000–2399,58,Active,Titled
41048848,Player_2000–2399_0005,None,GER,M,1985,2068,2065,2145,35,2041.8270771700338,2000–2399,40,Active,Expert
13499593,Player_2000–2399_0006,None,UKR,M,1992,2291,2215,2228,44,2320.1779426014614,2000–2399,33,Active,Expert
87645006,Player_2000–2399_0007,None,POL,M,1967,2232,2161,2147,25,2269.845415053215,2000–2399,58,Active,Expert
65039920,Player_2000–2399_0008,CM,ESP,M,1976,2129,2074,2028,58,2141.6119690693054,2000–2399,49,Active,Titled
61639533,Player_2000–2399_0009,None,NOR,M,1956,2266,2230,2231,44,2199.6553564778796,2000–2399,69,Active,Expert
80192476,Player_2000–2399_0010,CM,FRA,F,1952,2154,2107,2170,85,2189.76715931806,2000–2399,73,Inactive,Titled
29542286,Player_2000–2399_0011,None,BRA,M,1963,2042,2028,2108,14,2005.0789187757541,2000–2399,62,Inactive,Expert
72551776,Player_2000–2399_0012,FM,BRA,F,1976,2369,2318,2343,80,2408.6182009863282,2000–2399,49,Active,Titled
28535421,Player_2000–2399_0013,None,FRA,M,1991,2303,2305,2356,56,2300.6945153573224,2000–2399,34,Active,Expert
35004791,Player_2000–2399_0014,CM,GER,M,1979,2246,2195,2144,51,2225.409435985944,2000–2399,46,Active,Titled
34122425,Player_2000–2399_0015,None,JPN,F,2002,2399,2415,2432,42,2357.798396951397,2000–2399,23,Active,Expert
20148189,Player_2000–2399_0016,None,USA,M,1967,2155,2154,2083,97,2178.6077364566345,2000–2399,58,Active,Expert
16496807,Player_2000–2399_0017,None,BRA,M,1967,2083,1995,2037,44,2074.0765909070733,2000–2399,58,Active,Expert
50325833,Player_2000–2399_0018,IM,JPN,M,1961,2012,1973,2012,42,2007.949618533864,2000–2399,64,Active,Master
41505814,Player_2000–2399_0019,FM,FRA,M,1982,2014,2064,2053,11,2017.1194548066549,2000–2399,43,Inactive,Titled
14544787,Player_2000–2399_0020,CM,GBR,M,1998,2372,2338,2375,70,2364.78821731637,2000–2399,27,Active,Titled
36281776,Player_2000–2399_0021,FM,CAN,M,1978,2289,2299,2256,43,2259.4523450729716,2000–2399,47,Active,Titled
45920749,Player_2000–2399_0022,None,Other,M,1958,2174,2185,2201,98,2114.176803504407,2000–2399,67,Active,Expert
88231529,Player_2000–2399_0023,None,KOR,M,1997,2188,2094,2130,58,2209.2820273599473,2000–2399,28,Active,Expert
22298875,Player_2000–2399_0024,None,CAN,M,1991,2266,2285,2317,98,2289.5451225054194,2000–2399,34,Active,Expert
20456345,Player_2000–2399_0025,None,NED,M,2005,2282,2224,2283,46,2274.8539136788067,2000–2399,20,Active,Expert
61955721,Player_2000–2399_0026,None,ITA,M,1953,2134,2146,2149,86,2118.065017729138,2000–2399,72,Inactive,Expert
49052690,Player_2000–2399_0027,CM,KOR,M,1963,2205,2158,2084,31,2230.3906092585653,2000–2399,62,Active,Titled
93164573,Player_2000–2399_0028,CM,GBR,F,2000,2199,2135,2078,99,2179.94334029288,2000–2399,25,Active,Titled
61637673,Player_2000–2399_0029,IM,Other,M,1986,2201,2199,2271,63,2215.370594921755,2000–2399,39,Active,Master
34064863,Player_2000–2399_0030,FM,Other,M,2005,2253,2251,2181,45,2219.0240021824943,2000–2399,20,Active,Titled
97459701,Player_2000–2399_0031,None,JPN,M,1992,2378,2386,2405,89,2400.5491964020107,2000–2399,33,Active,Expert
71870666,Player_2000–2399_0032,None,POL,M,2005,2384,2285,2241,12,2391.444630913203,2000–2399,20,Inactive,Expert
18914976,Player_2000–2399_0033,CM,TUR,M,1995,2380,2389,2350,83,2379.930559170195,2000–2399,30,Active,Titled
79082730,Player_2000–2399_0034,None,GER,M,1959,2128,2076,2016,96,2122.208474826425,2000–2399,66,Active,Expert
50739159,Player_2000–2399_0035,CM,NOR,F,1956,2142,2121,2178,19,2171.388970000654,2000–2399,69,Inactive,Titled
65888487,Player_2000–2399_0036,FM,ITA,M,1959,2241,2226,2214,30,2270.440168730905,2000–2399,66,Active,Titled
80575186,Player_2000–2399_0037,FM,ITA,M,1954,2388,2402,2326,43,2420.49756229907,2000–2399,71,Inactive,Titled
54787247,Player_2000–2399_0038,None,UKR,M,1959,2284,2203,2199,27,2343.759570789629,2000–2399,66,Active,Expert
54686761,Player_2000–2399_0039,CM,FRA,M,1991,2398,2304,2274,77,2381.746136115038,2000–2399,34,Active,Titled
52262307,Player_2000–2399_0040,CM,IND,M,1988,2383,2386,2412,69,2359.164857223194,2000–2399,37,Active,Titled
98558367,Player_2000–2399_0041,None,CAN,M,1994,2103,2012,2078,68,2154.8240052107844,2000–2399,31,Active,Expert
61303525,Player_2000–2399_0042,None,IND,M,2004,2255,2164,2138,88,2259.651684436926,2000–2399,21,Active,Expert
75734648,Player_2000–2399_0043,None,BRA,M,1992,2393,2419,2458,17,2424.8733011533664,2000–2399,33,Inactive,Expert
28344160,Player_2000–2399_0044,None,IND,M,1964,2190,2127,2150,41,2195.827091296859,2000–2399,61,Active,Expert
26938064,Player_2000–2399_0045,None,CAN,M,1954,2348,2280,2321,45,2314.1023530868238,2000–2399,71,Inactive,Expert
75444255,Player_2000–2399_0046,None,FRA,M,1953,2143,2056,2105,45,2170.1740149177062,2000–2399,72,Inactive,Expert
47292621,Player_2000–2399_0047,None,GBR,F,1984,2097,2132,2181,15,2111.945516104833,2000–2399,41,Inactive,Expert
46585282,Player_2000–2399_0048,CM,JPN,M,1953,2218,2200,2196,27,2188.1524605521895,2000–2399,72,Inactive,Titled
96266612,Player_2000–2399_0049,None,ARG,M,1962,2265,2263,2330,25,2253.6883004472384,2000–2399,63,Active,Expert
99716752,Player_2000–2399_0050,None,RUS,M,2009,2351,2356,2377,42,2342.8587750846805,2000–2399,16,Active,Expert
